parada_id,equipo_id,fecha,hora_inicio_aprox,duracion_horas,tipo_parada,causa,costo_estimado_soles
PAR-002584, PN-EQ-08,2024-05-30,08:00,4.7,Preventiva,Mantenimiento programado (plan anual),9013.0
PAR-002820,PN-EQ-08,30/12/2026,09:00,2.3,Operativa,Falta de mineral en cancha,1112.0
PAR-003129,PN-EQ-09,25/11/2026,18:00,4.1,Preventiva ,Mantenimiento programado (plan anual),6349.0
PAR-000862,PN-EQ-03 ,15/02/2026,07:00,2.7,Operativa,Corte de energía externo,838.0
PAR-001276,PN_EQ_04,20/04/2026,03:00,6.9,Preventiva,Mantenimiento programado (plan anual),13334.0
PAR-002807,pn-eq-08,2026-11-19,11:00,6.7,PREVENTIVA,Mantenimiento programado (plan anual),11300.0
PAR-003615, PN-EQ-10,03/05/2027,02:00,20.0,Correctiva,Falla mecánica - desgaste de componente,28246.0
PAR-003318,pn-eq-10,22/11/2024,04:00,1.0, operativa,Condiciones climáticas adversas,214.0
PAR-001832,PNEQ05,22/06/2027,02:00,10.5,Correctiva ,Falla de lubricación,12914.0
PAR-000701,PN_EQ_02,2027-10-08,18:00,0.7,Operativa,Corte de energía externo,316.0
PAR-002661,PN-EQ-08,2025-05-17,18:00,5.0, preventiva,Mantenimiento programado (plan anual),10529.0
PAR-000426,pn-eq-02,2024-10-03,17:00,5.8, correctiva,Falla mecánica - desgaste de componente,12036.0
PAR-001619,PN_EQ_05,2025-06-23,06:00,15.9,Correctiva ,Falla de lubricación,24073.0
PAR-001696,PN-EQ-05	,27/03/2026,00:00,13.8,Correctiva,Falla mecánica - desgaste de componente,23804.0
PAR-000252,PNEQ01,2026-11-05,06:00,8.7,Preventiva ,Mantenimiento programado (plan anual),13244.0
PAR-003197, PN-EQ-09,2027-10-04,13:00,0.5,Correctiva,Rotura de faja/correa,965.0
PAR-003051,pn-eq-09,15/10/2025,13:00,4.6,Preventiva ,Mantenimiento programado (plan anual),7930.0
PAR-001490,PN-EQ-05,29/03/2024,02:00,11.2, correctiva,Rotura de faja/correa,24111.0
PAR-001759,PN-EQ-05,2026-10-11,11:00,6.5,Correctiva,Falla mecánica - desgaste de componente,10607.0
PAR-003408,pn-eq-10,09/08/2025,06:00,13.1, correctiva,Falla de lubricación,22741.0
PAR-002955,PN-EQ-09	,2024-06-12,21:00,1.2,Operativa,Condiciones climáticas adversas,600.0
PAR-002498,PN-EQ-07 ,2027-03-25,03:00,4.3,Correctiva ,Falla de lubricación,5915.0
PAR-002926,PN-EQ-09	,18/02/2024,05:00,7.9, correctiva,Falla eléctrica - motor/tablero,8446.0
PAR-002473,PNEQ07,19/12/2026,14:00,3.7,CORRECTIVA,Falla de lubricación,3271.0
PAR-003087,PN-EQ-09,2026-05-11,22:00,-0.5,Correctiva,Falla mecánica - desgaste de componente,828.0
PAR-001312,PN-EQ-04 ,2026-08-18,12:00,4.0,Preventiva ,Mantenimiento programado (plan anual),8163.0
PAR-003395,PN-EQ-10 ,2025-07-07,12:00,8.5,Preventiva ,Mantenimiento programado (plan anual),8378.0
PAR-002083,PN-EQ-06 ,2026-01-16,21:00,2.0,Correctiva ,Falla mecánica - desgaste de componente,3362.0
PAR-000733,pn-eq-03,2024-03-01,06:00,0.7,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),296.0
PAR-002547,PN-EQ-07,20/12/2027,13:00,4.9,Preventiva ,Mantenimiento programado (plan anual),5923.0
PAR-001747,pn-eq-05,2026-09-17,04:00,0.9,Operativa,Falta de mineral en cancha,368.0
PAR-001126,PN_EQ_04,01/02/2025,08:00,7.0,PREVENTIVA,Mantenimiento programado (plan anual),11180.0
PAR-002940,pn-eq-09,2024-04-22,19:00,1.2,Correctiva ,Atoro de mineral / obstrucción,1661.0
PAR-002524,PN-EQ-07	,27/08/2027,03:00,9.0, preventiva,Mantenimiento programado (plan anual),11182.0
PAR-000309, PN-EQ-01,2027-07-04,06:00,5.6,Preventiva ,Mantenimiento programado (plan anual),6379.0
PAR-001061, PN-EQ-04,05/07/2024,16:00,6.2,Correctiva,Falla eléctrica - motor/tablero,12819.0
PAR-000854,PNEQ03,2026-01-02,11:00,6.8, correctiva,Atoro de mineral / obstrucción,9388.0
PAR-002320,PN_EQ_07,17/10/2024,06:00,8.5,PREVENTIVA,Mantenimiento programado (plan anual),11408.0
PAR-000989,PN-EQ-03,2027-09-11,13:00,5.5, preventiva,Mantenimiento programado (plan anual),8571.0
PAR-002841, PN-EQ-08,2027-05-03,22:00,0.9,Operativa ,Condiciones climáticas adversas,291.0
PAR-000492,PN-EQ-02	,2025-06-16,13:00,7.3,Preventiva,Mantenimiento programado (plan anual),7021.0
PAR-000036,PN-EQ-01 ,2024-05-23,01:00,2.6, operativa,,1368.0
PAR-001553,PN-EQ-05 ,12/11/2024,18:00,4.6,Correctiva,Rotura de faja/correa,3940.0
PAR-000304,PN-EQ-01	,08/06/2027,10:00,2.8, correctiva,Falla eléctrica - motor/tablero,3334.0
PAR-001588,PNEQ05,2025-03-17,14:00,1.3,Correctiva,Atoro de mineral / obstrucción,2371.0
PAR-001823,PN-EQ-05,29/05/2027,02:00,15.6,CORRECTIVA,Falla eléctrica - motor/tablero,33403.0
PAR-003228,pn-eq-10,2024-02-21,14:00,8.1, preventiva,Mantenimiento programado (plan anual),13949.0
PAR-001889,PN-EQ-05	,2027-11-17,11:00,1.1,Operativa ,Corte de energía externo,295.0
PAR-002755,PN-EQ-08,2026-04-20,01:00,11.0,CORRECTIVA,Falla mecánica - desgaste de componente,24157.0
PAR-001161,PNEQ04,18/04/2025,15:00,3.1, correctiva,Falla de lubricación,2573.0
PAR-003332,PN_EQ_10,2025-01-02,02:00,7.8, correctiva,Falla eléctrica - motor/tablero,6427.0
PAR-000213,pn-eq-01,2026-04-21,03:00,11.6,CORRECTIVA,Rotura de faja/correa,25048.0
PAR-002506,PN-EQ-07 ,06/05/2027,01:00,7.9, preventiva,Mantenimiento programado (plan anual),11091.0
PAR-001686,PN-EQ-05	,22/02/2026,08:00,13.6,Correctiva,Falla eléctrica - motor/tablero,17010.0
PAR-000656,PN-EQ-02	,2027-03-11,11:00,0.6,OPERATIVA,Corte de energía externo,300.0
PAR-002601,PN_EQ_08,2024-08-22,04:00,8.9,Preventiva,,12457.0
PAR-003496,PN_EQ_10,2026-04-30,06:00,14.4,Correctiva ,Falla de lubricación,22254.0
PAR-002609,pn-eq-08,21/09/2024,13:00,4.7, preventiva,Mantenimiento programado (plan anual),8770.0
PAR-002861, PN-EQ-08,2027-07-07,21:00,1.6,Operativa ,Condiciones climáticas adversas,922.0
PAR-000298,pn-eq-01,2027-05-22,18:00,1.0, operativa,Espera de insumos (reactivos/bolas de molienda),578.0
PAR-002950,PNEQ09,2024-06-04,05:00,7.2, preventiva,Mantenimiento programado (plan anual),13743.0
PAR-000635,pn-eq-02,11/01/2027,01:00,5.2, correctiva,Atoro de mineral / obstrucción,4610.0
PAR-001427, PN-EQ-04,2027-09-17,10:00,4.7,Correctiva,Falla de lubricación,5384.0
PAR-003371,pn-eq-10,2025-05-04,08:00,12.5,CORRECTIVA,Rotura de faja/correa,22571.0
PAR-000589,PNEQ02,25/06/2026,04:00,0.7,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),205.0
PAR-000122,PN-EQ-01,04/04/2025,03:00,8.8,Correctiva,Falla de lubricación,10220.0
PAR-002513, PN-EQ-07,02/07/2027,16:00,1.8,Operativa,Espera de insumos (reactivos/bolas de molienda),432.0
PAR-000260,PN_EQ_01,17/12/2026,16:00,2.2,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),1286.0
PAR-002569,PN_EQ_08,2024-03-28,03:00,6.6,Preventiva ,,13533.0
PAR-002080,PN-EQ-06 ,04/01/2026,05:00,9.4,Correctiva ,Rotura de faja/correa,15591.0
PAR-003181,PN-EQ-09	,16/07/2027,03:00,20.0,CORRECTIVA,Falla eléctrica - motor/tablero,40496.0
PAR-002152, PN-EQ-06,2026-09-20,02:00,2.6, correctiva,,2141.0
PAR-003616,PN-EQ-10 ,2027-05-05,15:00,3.9,Correctiva ,Atoro de mineral / obstrucción,5395.0
PAR-000851,PNEQ03,24/12/2025,02:00,12.9,Correctiva ,Falla eléctrica - motor/tablero,16254.0
PAR-000468,PNEQ02,2025-03-13,03:00,2.3,Operativa ,Falta de mineral en cancha,796.0
PAR-000595,PN-EQ-02,2026-07-27,03:00,1.5, correctiva,Rotura de faja/correa,2328.0
PAR-000653,PN-EQ-02 ,2027-03-02,12:00,1.3, operativa,Falta de mineral en cancha,303.0
PAR-000904,PN_EQ_03,2026-08-17,02:00,7.7,Preventiva ,Mantenimiento programado (plan anual),9485.0
PAR-003173,PNEQ09,2027-06-19,13:00,7.9,Preventiva,Mantenimiento programado (plan anual),6550.0
PAR-001499,PNEQ05,26/04/2024,01:00,3.1,CORRECTIVA,Falla de lubricación,4582.0
PAR-000700,PN_EQ_02,2027-09-28,11:00,11.9,Correctiva ,Falla de lubricación,14118.0
PAR-003050,PN-EQ-09,30/09/2025,03:00,1.3,Operativa,Corte de energía externo,415.0
PAR-003532,PNEQ10,06/08/2026,03:00,10.7,Correctiva,Falla de lubricación,13261.0
PAR-001041,pn-eq-04,05/04/2024,12:00,1.3,Operativa,Condiciones climáticas adversas,310.0
PAR-000071,PN_EQ_01,2024-10-03,03:00,1.1, operativa,Falta de mineral en cancha,386.0
PAR-000343,PN-EQ-01,07/11/2027,21:00,0.5,Operativa,Condiciones climáticas adversas,133.0
PAR-002156,PN-EQ-06 ,13/10/2026,05:00,0.6,Operativa ,Corte de energÃ­a externo,195.0
PAR-001283,PNEQ04,16/05/2026,16:00,5.3,Correctiva,Falla eléctrica - motor/tablero,5752.0
PAR-001414,PN_EQ_04,08/08/2027,15:00,0.6, operativa,Condiciones climáticas adversas,291.0
PAR-003111,PN-EQ-09	,2026-09-22,08:00,0.7,CORRECTIVA,Falla mecánica - desgaste de componente,696.0
PAR-001130,PN-EQ-04	,2025-02-13,04:00,19.0,Correctiva ,Falla de lubricación,24667.0
PAR-000576,PN_EQ_02,2026-05-19,01:00,20.0,Correctiva,Rotura de faja/correa,24781.0
PAR-003246,PN-EQ-10,30/04/2024,07:00,0.5,CORRECTIVA,Falla de lubricación,1035.0
PAR-002279,PN-EQ-07 ,04/03/2024,11:00,1.8,Correctiva ,Falla mecánica - desgaste de componente,3850.0
PAR-002721,pn-eq-08,21/12/2025,02:00,2.9,Operativa,Espera de insumos (reactivos/bolas de molienda),1582.0
PAR-002377, PN-EQ-07,06/09/2025,01:00,0.8,Operativa ,Espera de insumos (reactivos/bolas de molienda),174.0
PAR-002996,pn-eq-09,20/02/2025,00:00,5.9, correctiva,Falla mecánica - desgaste de componente,8527.0
PAR-000310,PN-EQ-01,2027-07-11,12:00,6.4,Correctiva,Falla mecánica - desgaste de componente,5853.0
PAR-001533,PN-EQ-05,2024-09-14,01:00,7.2,Correctiva ,Falla de lubricación,8273.0
PAR-003418, PN-EQ-10,2025-09-30,01:00,5.7,Correctiva,Atoro de mineral / obstrucción,6658.0
PAR-000907,PNEQ03,31/08/2026,10:00,2.1,Correctiva,Falla eléctrica - motor/tablero,2526.0
PAR-001309,PN-EQ-04	,31/07/2026,13:00,8.7,Preventiva,Mantenimiento programado (plan anual),13834.0
PAR-002529, PN-EQ-07,2027-09-19,20:00,2.7, operativa,Condiciones climáticas adversas,1243.0
PAR-001342,PN-EQ-04 ,2026-11-27,14:00,0.6,Operativa ,Condiciones climáticas adversas,196.0
PAR-000460,PN-EQ-02	,31/01/2025,05:00,2.7,Operativa,Espera de insumos (reactivos/bolas de molienda),1270.0
PAR-003335,PN-EQ-10	,2025-01-15,03:00,19.8,Correctiva,Falla de lubricación,37726.0
PAR-000297,PN-EQ-01 ,2027-05-21,05:00,4.0,Preventiva,Mantenimiento programado (plan anual),6025.0
PAR-003337,PN-EQ-10	,2025-01-17,06:00,4.9,CORRECTIVA,Falla mecánica - desgaste de componente,5613.0
PAR-002754,pn-eq-08,16/04/2026,05:00,4.8,Preventiva,Mantenimiento programado (plan anual),4295.0
PAR-002081,PN-EQ-06	,12/01/2026,02:00,0.6,Operativa,Falta de mineral en cancha,351.0
PAR-002690, PN-EQ-08,24/08/2025,05:00,6.3, correctiva,Falla mecánica - desgaste de componente,11110.0
PAR-002578,PN-EQ-08 ,04/05/2024,10:00,1.5,OPERATIVA,Falta de mineral en cancha,507.0
PAR-000186, PN-EQ-01,2026-01-09,07:00,4.8,Correctiva ,Rotura de faja/correa,4414.0
PAR-000481,PN-EQ-02	,2025-05-07,16:00,7.0,Correctiva ,Rotura de faja/correa,5998.0
PAR-002168,PNEQ06,2026-10-29,06:00,14.0,CORRECTIVA,Rotura de faja/correa,27243.0
PAR-003321,pn-eq-10,30/11/2024,01:00,19.5,Correctiva ,Atoro de mineral / obstrucción,22175.0
PAR-003448,PNEQ10,22/12/2025,12:00,6.4,Preventiva,Mantenimiento programado (plan anual),11053.0
PAR-003273,pn-eq-10,2024-07-27,18:00,4.5,Correctiva ,Rotura de faja/correa,9538.0
PAR-000287, PN-EQ-01,2027-04-12,06:00,1.0,Operativa ,Condiciones climáticas adversas,385.0
PAR-003247, PN-EQ-10,2024-05-02,11:00,2.1,OPERATIVA,Falta de mineral en cancha,603.0
PAR-001765,PN-EQ-05 ,2026-11-07,05:00,13.9,CORRECTIVA,Atoro de mineral / obstrucción,23673.0
PAR-002571,PNEQ08,14/04/2024,12:00,6.7,Preventiva,Mantenimiento programado (plan anual),7702.0
PAR-001926,PN_EQ_06,2024-05-09,10:00,4.9,PREVENTIVA,Mantenimiento programado (plan anual),6667.0
PAR-001903,PN_EQ_06,2024-01-18,08:00,4.1,Preventiva,Mantenimiento programado (plan anual),5629.0
PAR-003474,PN-EQ-10 ,2026-02-24,07:00,2.0,CORRECTIVA,Falla eléctrica - motor/tablero,1850.0
PAR-002092,pn-eq-06,2026-02-13,15:00,2.0,OPERATIVA,,470.0
PAR-002355,PNEQ07,23/04/2025,07:00,4.4,Preventiva ,Mantenimiento programado (plan anual),6617.0
PAR-001933,PNEQ06,2024-06-03,00:00,1.2,Operativa ,Espera de insumos (reactivos/bolas de molienda),453.0
PAR-001838,PN-EQ-05,08/07/2027,13:00,5.2,Correctiva,Falla de lubricación,9103.0
PAR-001537,pn-eq-05,2024-09-28,01:00,0.6,Operativa,Corte de energía externo,293.0
PAR-003213,pn-eq-09,29/12/2027,04:00,8.7,Preventiva,Mantenimiento programado (plan anual),7561.0
PAR-002837,pn-eq-08,2027-04-09,12:00,0.5,Correctiva,Falla de lubricación,430.0
PAR-003350,PN-EQ-10 ,2025-02-25,01:00,20.0, correctiva,Falla mecánica - desgaste de componente,35714.0
PAR-002667,pn-eq-08,2025-06-07,12:00,6.8,Correctiva,Atoro de mineral / obstrucción,14482.0
PAR-001948,PN-EQ-06 ,2024-07-30,11:00,1.1, operativa,Falta de mineral en cancha,463.0
PAR-002121,PN-EQ-06	,2026-06-01,18:00,3.3,Correctiva ,Falla mecánica - desgaste de componente,2796.0
PAR-000140,PNEQ01,2025-06-22,16:00,2.2,Correctiva ,Rotura de faja/correa,3717.0
PAR-000096,PN-EQ-01 ,2025-01-03,01:00,1.1,OPERATIVA,Falta de mineral en cancha,227.0
PAR-000905,PN_EQ_03,2026-08-19,09:00,1.9,Operativa,Corte de energía externo,558.0
PAR-000654, PN-EQ-02,05/03/2027,04:00,1.8,Correctiva ,Atoro de mineral / obstrucción,1795.0
PAR-001738,PN-EQ-05 ,2026-08-04,07:00,14.3,Correctiva,Rotura de faja/correa,14189.0
PAR-003263,PN-EQ-10,2024-06-30,05:00,1.0,Operativa,,449.0
PAR-003584,PN-EQ-10	,2027-01-08,09:00,1.8,Operativa,Corte de energÃ­a externo,834.0
PAR-002771, PN-EQ-08,2026-06-19,08:00,2.9,CORRECTIVA,Falla mecánica - desgaste de componente,5264.0
PAR-003444,PN_EQ_10,13/12/2025,05:00,17.1,Correctiva,Rotura de faja/correa,23945.0
PAR-002530,PN-EQ-07 ,2027-09-29,05:00,5.4,Correctiva,Falla eléctrica - motor/tablero,8689.0
PAR-003363,PN-EQ-10	,06/04/2025,11:00,3.1,Correctiva,Falla de lubricación,3376.0
PAR-001923, PN-EQ-06,21/04/2024,12:00,5.9,Preventiva ,Mantenimiento programado (plan anual),7913.0
PAR-003036,PN-EQ-09	,2025-07-21,05:00,8.3,Preventiva ,Mantenimiento programado (plan anual),13055.0
PAR-000330,PN-EQ-01	,23/09/2027,03:00,12.9,Correctiva ,Atoro de mineral / obstrucción,25692.0
PAR-003116,PN_EQ_09,2026-10-18,11:00,5.1,Preventiva,Mantenimiento programado (plan anual),10579.0
PAR-002324,PN-EQ-07 ,05/11/2024,14:00,1.2,Operativa ,Condiciones climáticas adversas,384.0
PAR-002818,pn-eq-08,2026-12-25,00:00,3.1,Correctiva,Falla eléctrica - motor/tablero,6496.0
PAR-002475,PNEQ07,2027-01-01,02:00,10.1,Correctiva,Falla mecánica - desgaste de componente,21981.0
PAR-002764,PN_EQ_08,2026-05-18,01:00,15.1, correctiva,Falla de lubricación,15442.0
PAR-001538,PN_EQ_05,2024-10-02,19:00,2.2, operativa,Falta de mineral en cancha,996.0
PAR-001030,PN-EQ-04	,07/03/2024,12:00,7.1, correctiva,Falla eléctrica - motor/tablero,12997.0
PAR-003118, PN-EQ-09,2026-10-23,15:00,0.5,Correctiva ,Falla eléctrica - motor/tablero,883.0
PAR-003011,pn-eq-09,18/04/2025,06:00,5.5,Preventiva ,Mantenimiento programado (plan anual),8100.0
PAR-002535,pn-eq-07,12/10/2027,12:00,5.4,PREVENTIVA,Mantenimiento programado (plan anual),4631.0
PAR-001733, PN-EQ-05,2026-07-23,17:00,2.5,OPERATIVA,Condiciones climáticas adversas,654.0
PAR-002892,PN_EQ_08,2027-10-23,19:00,0.5,Correctiva,Falla de lubricación,771.0
PAR-002644, PN-EQ-08,21/02/2025,12:00,0.5,Correctiva ,Falla eléctrica - motor/tablero,490.0
PAR-001194, PN-EQ-04,08/08/2025,01:00,1.7,Operativa,Corte de energía externo,830.0
PAR-002511, PN-EQ-07,17/06/2027,01:00,5.1,CORRECTIVA,Rotura de faja/correa,8551.0
PAR-000342, PN-EQ-01,2027-11-07,01:00,4.8,PREVENTIVA,Mantenimiento programado (plan anual),9568.0
PAR-001760,PNEQ05,2026-10-13,00:00,6.6, preventiva,Mantenimiento programado (plan anual),11565.0
PAR-002409, PN-EQ-07,2026-02-24,06:00,5.0,CORRECTIVA,Falla mecánica - desgaste de componente,6237.0
PAR-000721,PN-EQ-03,02/01/2024,22:00,0.7,CORRECTIVA,Rotura de faja/correa,1254.0
PAR-001493, PN-EQ-05,2024-04-02,15:00,2.7, operativa,Falta de mineral en cancha,1350.0
PAR-001405,PN-EQ-04,2027-07-07,12:00,1.6,Operativa,Condiciones climáticas adversas,472.0
PAR-001647, PN-EQ-05,2025-09-24,05:00,7.6,Preventiva,Mantenimiento programado (plan anual),11630.0
PAR-001673,pn-eq-05,2026-01-13,02:00,8.2, correctiva,Falla eléctrica - motor/tablero,14860.0
PAR-003477,PN-EQ-10,02/03/2026,17:00,2.4,Correctiva ,Atoro de mineral / obstrucción,4238.0
PAR-001810,PNEQ05,23/04/2027,01:00,20.0,Correctiva ,Falla eléctrica - motor/tablero,39949.0
PAR-000199,pn-eq-01,26/02/2026,20:00,1.3,Operativa,,499.0
PAR-003147,PNEQ09,2027-02-18,01:00,6.5,Correctiva,Atoro de mineral / obstrucción,13137.0
PAR-002009,PN-EQ-06 ,23/03/2025,08:00,4.9,Preventiva,Mantenimiento programado (plan anual),7002.0
PAR-002935,PN-EQ-09	,03/04/2024,02:00,8.4,Preventiva,Mantenimiento programado (plan anual),14664.0
PAR-003657, PN-EQ-10,2027-09-15,13:00,6.3,Correctiva,Falla de lubricación,7903.0
PAR-003208, PN-EQ-09,2027-11-23,09:00,3.5,Correctiva,Falla eléctrica - motor/tablero,7111.0
PAR-000890,PN_EQ_03,16/06/2026,06:00,2.3,Correctiva ,Atoro de mineral / obstrucción,3983.0
PAR-003194,PN-EQ-09	,2027-09-24,11:00,2.2,Operativa,Condiciones climáticas adversas,928.0
PAR-000135,PN-EQ-01	,2025-06-10,17:00,0.5, correctiva,Falla eléctrica - motor/tablero,660.0
PAR-003534,pn-eq-10,10/08/2026,00:00,19.3,Correctiva,Falla eléctrica - motor/tablero,41026.0
PAR-003234,PN-EQ-10,2024-03-08,12:00,1.8,Correctiva ,Falla mecánica - desgaste de componente,3040.0
PAR-002298,PNEQ07,2024-06-28,08:00,15.0,Correctiva ,Atoro de mineral / obstrucción,19970.0
PAR-001453,PN-EQ-04,2027-11-23,02:00,1.5,Operativa,Corte de energía externo,578.0
PAR-001375,PN_EQ_04,25/03/2027,14:00,2.1,Operativa,Espera de insumos (reactivos/bolas de molienda),1252.0
PAR-003249, PN-EQ-10,2024-05-09,12:00,9.5, correctiva,Falla de lubricación,15500.0
PAR-001139,PN-EQ-04,2025-02-27,01:00,5.7,Correctiva ,Atoro de mineral / obstrucción,7871.0
PAR-000014,PN_EQ_01,2024-03-13,11:00,2.3,Operativa ,Condiciones climáticas adversas,992.0
PAR-000597,PN-EQ-02	,2026-07-30,14:00,8.8,Preventiva,Mantenimiento programado (plan anual),18172.0
PAR-002520,PNEQ07,2027-08-06,03:00,7.6,Preventiva,Mantenimiento programado (plan anual),7819.0
PAR-002221,PN_EQ_06,28/05/2027,07:00,8.5,Correctiva ,Falla mecánica - desgaste de componente,10650.0
PAR-001953,PN-EQ-06,2024-08-24,18:00,1.2,OPERATIVA,Falta de mineral en cancha,273.0
PAR-000826,PN-EQ-03,2025-08-03,11:00,0.5,Correctiva,Falla mecánica - desgaste de componente,
PAR-003206,PN_EQ_09,2027-11-09,15:00,0.5,Correctiva,Atoro de mineral / obstrucción,450.0
PAR-000283,PNEQ01,2027-03-29,07:00,11.5,CORRECTIVA,Falla eléctrica - motor/tablero,23605.0
PAR-002779,PN_EQ_08,15/07/2026,00:00,15.0,Correctiva,Rotura de faja/correa,16795.0
PAR-001628,pn-eq-05,20/07/2025,17:00,2.4,Correctiva ,Falla mecánica - desgaste de componente,2309.0
PAR-000881,PN-EQ-03 ,2026-05-06,02:00,20.0,Correctiva ,Rotura de faja/correa,27407.0
PAR-001510,PN-EQ-05,16/06/2024,01:00,12.5,Correctiva ,,11718.0
PAR-001407,PN_EQ_04,2027-07-13,13:00,4.6,CORRECTIVA,Atoro de mineral / obstrucción,5487.0
PAR-000662,PN-EQ-02 ,2027-03-24,03:00,0.6, operativa,Espera de insumos (reactivos/bolas de molienda),260.0
PAR-000675,PN-EQ-02,07/06/2027,01:00,18.9, correctiva,Atoro de mineral / obstrucción,24973.0
PAR-002286,PN_EQ_07,11/04/2024,10:00,4.2,PREVENTIVA,Mantenimiento programado (plan anual),
PAR-002808,PN-EQ-08 ,2026-11-20,08:00,2.9,Operativa,Corte de energía externo,
PAR-003475,PN-EQ-10,2026-02-25,18:00,3.3,Correctiva,Falla eléctrica - motor/tablero,5585.0
PAR-000531,pn-eq-02,2025-11-02,04:00,5.1,Correctiva,Falla eléctrica - motor/tablero,6813.0
PAR-000173,PNEQ01,14/11/2025,12:00,8.6,Preventiva,Mantenimiento programado (plan anual),12965.0
PAR-000394,PN-EQ-02 ,14/06/2024,06:00,6.4,PREVENTIVA,Mantenimiento programado (plan anual),5658.0
PAR-003032,PN-EQ-09	,2025-07-07,06:00,6.4,Preventiva,Mantenimiento programado (plan anual),13342.0
PAR-003437, PN-EQ-10,2025-11-20,19:00,1.0, operativa,Corte de energía externo,240.0
PAR-000279,pn-eq-01,2027-02-24,06:00,7.7,Preventiva ,Mantenimiento programado (plan anual),9216.0
PAR-000377,PN-EQ-02 ,2024-04-14,20:00,2.5,OPERATIVA,Condiciones climáticas adversas,752.0
PAR-002406,PN-EQ-07 ,13/02/2026,08:00,9.1,CORRECTIVA,Rotura de faja/correa,
PAR-000846,pn-eq-03,21/11/2025,06:00,2.3, operativa,Corte de energía externo,913.0
PAR-002420,PN-EQ-07	,16/04/2026,20:00,1.6, operativa,,869.0
PAR-002085,pn-eq-06,2026-01-22,06:00,5.5,Preventiva,Mantenimiento programado (plan anual),5748.0
PAR-000489,PN-EQ-02,06/06/2025,06:00,1.6,Correctiva,,3319.0
PAR-001022,PNEQ04,2024-02-13,04:00,9.8,Correctiva,Falla eléctrica - motor/tablero,16326.0
PAR-000935,PN-EQ-03	,2026-12-13,05:00,6.5,Correctiva,Rotura de faja/correa,8782.0
PAR-001819, PN-EQ-05,2027-05-14,12:00,1.8, operativa,Falta de mineral en cancha,570.0
PAR-001290,PNEQ04,2026-05-25,04:00,0.7,Operativa,Falta de mineral en cancha,402.0
PAR-002784, PN-EQ-08,2026-07-31,02:00,13.7,Correctiva,Falla eléctrica - motor/tablero,22035.0
PAR-002037,pn-eq-06,03/07/2025,02:00,5.3,Preventiva ,Mantenimiento programado (plan anual),4282.0
PAR-001029,PN-EQ-04 ,2024-03-05,04:00,8.1,Correctiva,Falla eléctrica - motor/tablero,9016.0
PAR-001633,PN_EQ_05,2025-08-04,03:00,20.0,Correctiva ,Falla mecánica - desgaste de componente,17059.0
PAR-000059,PN-EQ-01	,2024-08-21,10:00,11.3, correctiva,Falla de lubricación,
PAR-001357,PN-EQ-04,16/01/2027,17:00,4.5,Preventiva,Mantenimiento programado (plan anual),6803.0
PAR-000191,pn-eq-01,2026-01-29,06:00,0.5,Correctiva,Atoro de mineral / obstrucción,994.0
PAR-003028,PN-EQ-09,2025-06-26,09:00,3.2,CORRECTIVA,Atoro de mineral / obstrucción,3327.0
PAR-003204,PN-EQ-09 ,2027-10-30,05:00,2.7,Operativa,Espera de insumos (reactivos/bolas de molienda),1165.0
PAR-001833,PN-EQ-05,2027-06-25,01:00,20.0,Correctiva ,Falla mecánica - desgaste de componente,19061.0
PAR-001441,PN-EQ-04 ,27/10/2027,10:00,3.4,Correctiva ,Falla de lubricación,6072.0
PAR-003167, PN-EQ-09,2027-05-17,04:00,2.0,OPERATIVA,Condiciones climáticas adversas,778.0
PAR-001443, PN-EQ-04,01/11/2027,09:00,1.3,Operativa,Corte de energía externo,450.0
PAR-000406,PN-EQ-02	,2024-07-26,06:00,2.2,Correctiva,Falla de lubricación,4026.0
PAR-001300,PN-EQ-04,2026-07-08,02:00,5.4,Preventiva ,Mantenimiento programado (plan anual),6671.0
PAR-002847,PN-EQ-08 ,19/05/2027,19:00,0.5,Correctiva,Falla de lubricación,575.0
PAR-002704,PNEQ08,29/10/2025,12:00,5.8,Preventiva ,Mantenimiento programado (plan anual),12449.0
PAR-001406,PN_EQ_04,2027-07-07,09:00,4.3,CORRECTIVA,Rotura de faja/correa,8907.0
PAR-001728,PN-EQ-05 ,2026-07-08,03:00,20.0, correctiva,Atoro de mineral / obstrucción,27405.0
PAR-002076,PN_EQ_06,2025-12-14,07:00,8.7,Preventiva,Mantenimiento programado (plan anual),14751.0
PAR-002300,PN-EQ-07,06/07/2024,08:00,7.5,Correctiva,Rotura de faja/correa,9537.0
PAR-000401,pn-eq-02,10/07/2024,19:00,2.2, operativa,Espera de insumos (reactivos/bolas de molienda),934.0
PAR-002125,PNEQ06,04/06/2026,10:00,0.6, operativa,Condiciones climáticas adversas,143.0
PAR-002778, PN-EQ-08,2026-07-08,01:00,8.9,Preventiva ,Mantenimiento programado (plan anual),14589.0
PAR-000748,PNEQ03,03/05/2024,11:00,2.0,Correctiva ,Falla eléctrica - motor/tablero,3329.0
PAR-000570,pn-eq-02,2026-04-22,08:00,5.0,Preventiva,Mantenimiento programado (plan anual),6559.0
PAR-000660,PN-EQ-02	,2027-03-21,07:00,1.9,Operativa ,Condiciones climáticas adversas,673.0
