parada_id,equipo_id,fecha,hora_inicio_aprox,duracion_horas,tipo_parada,causa,costo_estimado_soles
PAR-010221,PSEQ09,06/10/2027,10:00,7.5,Preventiva ,Mantenimiento programado (plan anual),11726.0
PAR-007730,ps-eq-02,20/05/2025,03:00,1.9,Correctiva,,2644.0
PAR-007299,ps-eq-01,2024-06-01,16:00,2.3,Operativa,Falta de mineral en cancha,563.0
PAR-010269,PS-EQ-10	,2024-06-08,06:00,6.2,Preventiva ,Mantenimiento programado (plan anual),9348.0
PAR-010066,PS-EQ-09,17/05/2025,13:00,6.8,Correctiva ,Rotura de faja/correa,7116.0
PAR-009921,PS_EQ_08,2027-06-10,11:00,1.7,CORRECTIVA,Falla de lubricación,3507.0
PAR-007756,PS_EQ_02,20/09/2025,07:00,8.1,Correctiva,Atoro de mineral / obstrucción,15935.0
PAR-010105,PS-EQ-09 ,2025-11-13,02:00,6.2,Correctiva ,Falla de lubricación,9230.0
PAR-007318,PS-EQ-01 ,2024-09-01,07:00,14.6,Correctiva,Falla eléctrica - motor/tablero,14755.0
PAR-009135,PS-EQ-06,2025-10-19,07:00,2.9, correctiva,Rotura de faja/correa,5136.0
PAR-009792,ps-eq-08,27/12/2025,15:00,7.5, correctiva,Atoro de mineral / obstrucción,10339.0
PAR-009611, PS-EQ-07,26/12/2027,06:00,15.2,CORRECTIVA,Falla eléctrica - motor/tablero,15133.0
PAR-007510,PS-EQ-01	,14/11/2026,14:00,1.4,Operativa ,Falta de mineral en cancha,780.0
PAR-008504,PS-EQ-04,2026-12-31,17:00,1.1,Operativa,Espera de insumos (reactivos/bolas de molienda),485.0
PAR-008262,PS-EQ-04 ,2024-04-13,18:00,4.7, preventiva,Mantenimiento programado (plan anual),4146.0
PAR-009644,PS-EQ-08	,2024-05-08,14:00,1.6,Operativa,Espera de insumos (reactivos/bolas de molienda),709.0
PAR-008472,PS-EQ-04,2026-09-05,01:00,2.6,OPERATIVA,,925.0
PAR-009615,PSEQ08,2024-01-08,02:00,13.5, correctiva,Rotura de faja/correa,12768.0
PAR-008161,PS-EQ-03 ,2026-10-29,00:00,5.9,Preventiva,,6013.0
PAR-007942,PS-EQ-02,08/07/2027,04:00,1.9,Operativa,Espera de insumos (reactivos/bolas de molienda),601.0
PAR-010144,PS-EQ-09 ,2026-07-24,00:00,4.2, preventiva,Mantenimiento programado (plan anual),5809.0
PAR-008929,PS-EQ-05	,2027-06-20,10:00,7.1,Correctiva ,Falla de lubricación,9403.0
PAR-010246,PSEQ10,12/02/2024,05:00,7.1,Correctiva ,,6174.0
PAR-008096,PS-EQ-03	,05/09/2025,22:00,0.5,Correctiva,Atoro de mineral / obstrucción,1082.0
PAR-007437,PS_EQ_01,28/01/2026,03:00,8.2,CORRECTIVA,Falla mecánica - desgaste de componente,17097.0
PAR-007707,PS_EQ_02,2025-03-05,09:00,3.0,Operativa,Corte de energía externo,1393.0
PAR-009655,PS-EQ-08,15/06/2024,00:00,20.0,Correctiva,Atoro de mineral / obstrucción,17195.0
PAR-007609,ps-eq-02,2024-01-19,08:00,0.9,Operativa,Espera de insumos (reactivos/bolas de molienda),347.0
PAR-009657,PSEQ08,2024-06-25,18:00,2.6,Operativa,Espera de insumos (reactivos/bolas de molienda),1287.0
PAR-007768,ps-eq-02,05/11/2025,09:00,2.7,Operativa,Condiciones climáticas adversas,1392.0
PAR-010335,PS-EQ-10,27/05/2025,10:00,5.7, preventiva,Mantenimiento programado (plan anual),6081.0
PAR-007834,PS-EQ-02,19/07/2026,08:00,1.0, operativa,Corte de energía externo,553.0
PAR-009672,PSEQ08,18/08/2024,10:00,4.0,Correctiva ,Falla elÃ©ctrica - motor/tablero,3972.0
PAR-007496,PS-EQ-01 ,2026-09-01,14:00,2.7,Operativa ,Falta de mineral en cancha,665.0
PAR-008322,PS_EQ_04,06/01/2025,08:00,8.0,Preventiva ,Mantenimiento programado (plan anual),13493.0
PAR-008720,PSEQ05,2025-04-07,16:00,0.8,Correctiva ,Falla eléctrica - motor/tablero,1575.0
PAR-010447,PS-EQ-10 ,29/01/2027,18:00,1.5, operativa,Corte de energía externo,878.0
PAR-008789,PS-EQ-05 ,19/01/2026,03:00,4.5,Correctiva,Falla mecánica - desgaste de componente,8702.0
PAR-008486,PS-EQ-04,2026-11-04,07:00,12.5,Correctiva,,20048.0
PAR-008506,PS-EQ-04	,03/01/2027,14:00,8.7,Preventiva ,,18877.0
PAR-009163,PS-EQ-06 ,30/01/2026,09:00,7.5,Preventiva,Mantenimiento programado (plan anual),13696.0
PAR-009018,PS-EQ-06 ,2024-07-04,12:00,2.6,Operativa ,Falta de mineral en cancha,1473.0
PAR-007455,PS_EQ_01,14/04/2026,10:00,1.7,OPERATIVA,Corte de energía externo,897.0
PAR-008049,ps-eq-03,14/01/2025,11:00,1.4, operativa,Corte de energía externo,463.0
PAR-010229, PS-EQ-09,2027-12-05,16:00,0.6,OPERATIVA,Condiciones climÃ¡ticas adversas,128.0
PAR-008905,ps-eq-05,2027-04-02,09:00,9.6,Correctiva,Falla eléctrica - motor/tablero,14044.0
PAR-009187,PS_EQ_06,2026-04-20,09:00,8.4,Preventiva,Mantenimiento programado (plan anual),9277.0
PAR-008481,PS-EQ-04,24/10/2026,19:00,1.6,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),766.0
PAR-009718,PSEQ08,12/03/2025,03:00,6.5,Preventiva ,Mantenimiento programado (plan anual),5593.0
PAR-008769,PS-EQ-05,22/11/2025,09:00,1.3,Correctiva,Atoro de mineral / obstrucción,1846.0
PAR-009090,PS-EQ-06,22/03/2025,16:00,2.8,Operativa ,Condiciones climáticas adversas,1211.0
PAR-008855,PS-EQ-05 ,23/09/2026,01:00,7.3,Preventiva ,Mantenimiento programado (plan anual),8407.0
PAR-009576,PS-EQ-07	,2027-07-08,01:00,1.8, correctiva,Atoro de mineral / obstrucción,2909.0
PAR-009952,PS_EQ_08,02/11/2027,12:00,7.1, correctiva,Atoro de mineral / obstrucción,7751.0
PAR-008182,PSEQ03,2027-03-06,15:00,7.3,Correctiva,Falla eléctrica - motor/tablero,9924.0
PAR-009149,PS-EQ-06	,2025-12-13,13:00,4.0,Correctiva,Atoro de mineral / obstrucción,
PAR-009558,ps-eq-07,27/02/2027,00:00,7.9,Preventiva ,Mantenimiento programado (plan anual),10579.0
PAR-007400,PS-EQ-01,02/10/2025,00:00,7.4, correctiva,Falla de lubricación,11798.0
PAR-007476,PS_EQ_01,22/06/2026,18:00,4.6,Correctiva,Falla eléctrica - motor/tablero,7805.0
PAR-009184,PS_EQ_06,2026-04-15,03:00,1.4,OPERATIVA,Falta de mineral en cancha,481.0
PAR-008602, PS-EQ-05,2024-01-15,13:00,0.6, operativa,Espera de insumos (reactivos/bolas de molienda),132.0
PAR-010109,PS-EQ-09 ,26/12/2025,11:00,4.8,Preventiva ,Mantenimiento programado (plan anual),9298.0
PAR-008617,PS-EQ-05	,18/03/2024,14:00,5.0,Correctiva ,Falla de lubricación,7576.0
PAR-008227,PS_EQ_03,2027-11-03,21:00,1.0, operativa,Corte de energía externo,267.0
PAR-008297,PS-EQ-04,2024-09-28,03:00,18.2,Correctiva,Falla eléctrica - motor/tablero,23961.0
PAR-008191,ps-eq-03,23/04/2027,21:00,0.9,Operativa,Espera de insumos (reactivos/bolas de molienda),538.0
PAR-009160,PSEQ06,23/01/2026,07:00,8.7,Correctiva ,Falla mecánica - desgaste de componente,9536.0
PAR-010516,PS_EQ_10,2027-11-18,13:00,1.8,OPERATIVA,,957.0
PAR-008639,PS-EQ-05 ,31/05/2024,01:00,11.2,Correctiva,Rotura de faja/correa,23396.0
PAR-009358,PS_EQ_07,2024-03-29,13:00,7.3, preventiva,Mantenimiento programado (plan anual),7240.0
PAR-009748,PS-EQ-08	,30/06/2025,15:00,0.5, correctiva,Falla mecánica - desgaste de componente,558.0
PAR-010328,PS-EQ-10	,2025-03-26,02:00,0.5,Operativa,Falta de mineral en cancha,180.0
PAR-007549,PS_EQ_01,2027-04-02,17:00,1.4, operativa,Falta de mineral en cancha,640.0
PAR-009964,PSEQ08,2027-12-18,04:00,3.1, correctiva,Falla de lubricación,6281.0
PAR-008039,PS-EQ-03	,2024-11-06,13:00,2.4,Correctiva,Falla de lubricación,5160.0
PAR-008595,PS-EQ-04,16/12/2027,03:00,16.9,Correctiva,Rotura de faja/correa,14124.0
PAR-007963,PS-EQ-02 ,18/09/2027,05:00,2.4,OPERATIVA,Condiciones climáticas adversas,792.0
PAR-009797,PSEQ08,13/01/2026,03:00,13.1,Correctiva ,Rotura de faja/correa,16297.0
PAR-007817,PS-EQ-02 ,12/05/2026,03:00,2.3,Operativa,Falta de mineral en cancha,904.0
PAR-008892,ps-eq-05,2027-02-06,03:00,19.2,Correctiva,Falla elÃ©ctrica - motor/tablero,17730.0
PAR-008130,PS-EQ-03 ,27/04/2026,04:00,2.2,Operativa,Falta de mineral en cancha,1126.0
PAR-008514,PSEQ04,12/02/2027,04:00,5.8,Preventiva,Mantenimiento programado (plan anual),12299.0
PAR-008866, PS-EQ-05,2026-11-07,05:00,6.7,Correctiva,,9247.0
PAR-007867, PS-EQ-02,2026-10-29,05:00,5.8, preventiva,Mantenimiento programado (plan anual),10056.0
PAR-008500,PSEQ04,2026-12-21,10:00,3.0,Operativa ,Espera de insumos (reactivos/bolas de molienda),867.0
PAR-009506,PS-EQ-07 ,19/05/2026,05:00,8.0, preventiva,Mantenimiento programado (plan anual),14850.0
PAR-009879,PS-EQ-08 ,2026-12-09,00:00,4.4,Preventiva ,Mantenimiento programado (plan anual),5632.0
PAR-010211,PSEQ09,2027-07-16,16:00,5.9,Preventiva,Mantenimiento programado (plan anual),7983.0
PAR-008516,PS-EQ-04,28/02/2027,01:00,2.9,OPERATIVA,Falta de mineral en cancha,1413.0
PAR-007598,PS-EQ-01 ,2027-12-05,02:00,3.3,Correctiva,Rotura de faja/correa,7217.0
PAR-010297,PS-EQ-10 ,2024-11-07,21:00,1.3, operativa,,559.0
PAR-010378,PS-EQ-10,2025-12-30,01:00,8.8,Preventiva,Mantenimiento programado (plan anual),15973.0
PAR-008702,ps-eq-05,15/01/2025,06:00,17.0,Correctiva ,Falla de lubricación,34918.0
PAR-007613,PS-EQ-02	,2024-02-07,22:00,0.5,Correctiva ,Atoro de mineral / obstrucción,446.0
PAR-009340,PS-EQ-07	,2024-01-19,11:00,5.1,Preventiva ,,4817.0
PAR-008731,PSEQ05,19/05/2025,17:00,1.1,Correctiva,Falla eléctrica - motor/tablero,966.0
PAR-010483,ps-eq-10,2027-07-19,02:00,1.7,Operativa ,Corte de energía externo,971.0
PAR-009852,PS_EQ_08,2026-07-30,12:00,4.1,Correctiva,Rotura de faja/correa,7804.0
PAR-009796,PS-EQ-08 ,2026-01-08,02:00,2.9,Operativa,Corte de energía externo,1607.0
PAR-008357,PS-EQ-04 ,2025-05-11,05:00,5.0,Preventiva,Mantenimiento programado (plan anual),5670.0
PAR-008275,PS-EQ-04,2024-06-22,04:00,0.5, correctiva,Atoro de mineral / obstrucción,615.0
PAR-009702,PS-EQ-08,2024-12-29,01:00,8.9,Preventiva,Mantenimiento programado (plan anual),7147.0
PAR-009286,PS_EQ_06,18/06/2027,07:00,15.5,Correctiva,Atoro de mineral / obstrucción,16791.0
PAR-008592,PSEQ04,2027-12-11,07:00,5.6, preventiva,Mantenimiento programado (plan anual),6111.0
PAR-009598,PS-EQ-07 ,06/11/2027,11:00,0.9,OPERATIVA,Falta de mineral en cancha,201.0
PAR-009041,PS-EQ-06,16/09/2024,03:00,20.0,CORRECTIVA,Atoro de mineral / obstrucción,39887.0
PAR-007498,PS-EQ-01	,2026-09-22,06:00,8.1,Preventiva,Mantenimiento programado (plan anual),16541.0
PAR-007883,PS-EQ-02	,19/12/2026,01:00,2.7,Operativa,Condiciones climáticas adversas,989.0
PAR-009600,PSEQ07,13/11/2027,01:00,5.6,Preventiva,Mantenimiento programado (plan anual),10650.0
PAR-008252,PSEQ04,2024-03-08,02:00,18.6,Correctiva ,Rotura de faja/correa,17905.0
PAR-009005,PS-EQ-06,2024-05-21,15:00,1.9,Operativa,Espera de insumos (reactivos/bolas de molienda),787.0
PAR-007840, PS-EQ-02,01/08/2026,10:00,3.7, correctiva,Rotura de faja/correa,5338.0
PAR-007801, PS-EQ-02,26/03/2026,07:00,2.2,Correctiva,Atoro de mineral / obstrucción,2389.0
PAR-009550,PSEQ07,2027-01-26,03:00,2.1,Operativa ,Espera de insumos (reactivos/bolas de molienda),1078.0
PAR-008205,PS-EQ-03	,2027-06-28,11:00,1.4,Correctiva,Rotura de faja/correa,1298.0
PAR-008962,PS-EQ-05	,2027-10-28,04:00,4.6,Preventiva,Mantenimiento programado (plan anual),9126.0
PAR-008396,PS-EQ-04,20/11/2025,01:00,2.7,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),961.0
PAR-008290,ps-eq-04,03/09/2024,06:00,7.8,Preventiva ,,16261.0
PAR-008808, PS-EQ-05,2026-04-07,02:00,8.6,Preventiva,Mantenimiento programado (plan anual),11336.0
PAR-009618,PS-EQ-08,12/01/2024,06:00,1.1,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),482.0
PAR-010097,ps-eq-09,29/09/2025,13:00,2.1,Operativa ,Condiciones climáticas adversas,730.0
PAR-007593,PS_EQ_01,10/11/2027,17:00,4.8,Preventiva,Mantenimiento programado (plan anual),6894.0
PAR-009915,PSEQ08,2027-05-22,12:00,2.3,Operativa,Condiciones climáticas adversas,965.0
PAR-010482,PS-EQ-10,2027-07-10,09:00,5.0,Preventiva,Mantenimiento programado (plan anual),4170.0
PAR-010382,PS-EQ-10,24/01/2026,19:00,2.8,Correctiva,Falla mecánica - desgaste de componente,5988.0
PAR-009087, PS-EQ-06,13/03/2025,00:00,0.5,CORRECTIVA,Falla eléctrica - motor/tablero,691.0
PAR-009250,PS-EQ-06	,2026-12-27,12:00,4.5,Preventiva,Mantenimiento programado (plan anual),6230.0
PAR-008912,PSEQ05,23/04/2027,06:00,5.4,Preventiva,Mantenimiento programado (plan anual),10182.0
PAR-009904,PS-EQ-08,2027-03-20,05:00,7.0,Preventiva,Mantenimiento programado (plan anual),12522.0
PAR-009605, PS-EQ-07,05/12/2027,02:00,8.6, preventiva,Mantenimiento programado (plan anual),9183.0
PAR-009579,PS-EQ-07,31/07/2027,20:00,1.0,CORRECTIVA,Rotura de faja/correa,1463.0
PAR-007654,PSEQ02,28/07/2024,13:00,4.2,Preventiva,Mantenimiento programado (plan anual),4730.0
PAR-008016,PS-EQ-03	,2024-05-25,20:00,2.5,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),1401.0
PAR-009080,PS-EQ-06	,16/02/2025,16:00,1.5, operativa,Condiciones climáticas adversas,319.0
PAR-009780,ps-eq-08,2025-11-21,10:00,4.0, correctiva,Falla eléctrica - motor/tablero,7574.0
PAR-008834,PS-EQ-05 ,2026-07-03,07:00,9.0,Preventiva,Mantenimiento programado (plan anual),18714.0
PAR-008721,PS_EQ_05,2025-04-20,06:00,0.5,Correctiva,Atoro de mineral / obstrucción,442.0
PAR-008183, PS-EQ-03,11/03/2027,20:00,2.6,Correctiva ,Falla mecánica - desgaste de componente,5065.0
PAR-007764,PS_EQ_02,2025-10-17,04:00,5.7, correctiva,Falla mecánica - desgaste de componente,12414.0
PAR-009274,ps-eq-06,2027-04-30,05:00,1.7,Correctiva,Falla de lubricación,3673.0
PAR-007431,PS-EQ-01 ,2025-12-31,00:00,20.0,Correctiva,Rotura de faja/correa,31212.0
PAR-009214,ps-eq-06,2026-08-21,01:00,3.0,Operativa ,Falta de mineral en cancha,1642.0
PAR-007411,ps-eq-01,2025-10-24,09:00,9.0,Correctiva ,Atoro de mineral / obstrucción,14667.0
PAR-009993,ps-eq-09,2024-05-23,00:00,8.5,Preventiva,Mantenimiento programado (plan anual),18020.0
PAR-008591,PS-EQ-04 ,2027-12-05,03:00,2.6,OPERATIVA,Corte de energía externo,1536.0
PAR-009168,PS-EQ-06	,09/02/2026,00:00,10.7,Correctiva,Atoro de mineral / obstrucción,18343.0
PAR-007414,PS-EQ-01	,2025-11-05,13:00,1.1,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),363.0
PAR-009704,PS-EQ-08	,2025-01-04,01:00,2.7, operativa,Corte de energía externo,1190.0
PAR-007672,PS-EQ-02	,2024-10-26,05:00,4.1,Preventiva,Mantenimiento programado (plan anual),3804.0
PAR-008025,PS_EQ_03,2024-08-11,09:00,8.0,Preventiva,Mantenimiento programado (plan anual),10474.0
PAR-007770,PS-EQ-02	,11/11/2025,20:00,2.9,Operativa ,Espera de insumos (reactivos/bolas de molienda),1141.0
PAR-009565,PSEQ07,2027-04-26,06:00,6.1,Preventiva,Mantenimiento programado (plan anual),9874.0
PAR-007287,ps-eq-01,31/03/2024,06:00,3.5,Correctiva,Falla mecánica - desgaste de componente,3628.0
PAR-009356,PS-EQ-07,14/03/2024,00:00,4.0,Correctiva,Falla eléctrica - motor/tablero,4639.0
PAR-007263, PS-EQ-01,2024-01-04,00:00,20.0,Correctiva,Atoro de mineral / obstrucción,16523.0
PAR-007445,PS-EQ-01	,2026-03-10,09:00,8.5,Correctiva,Atoro de mineral / obstrucción,8499.0
PAR-008010,PS-EQ-03	,16/05/2024,09:00,2.3,Operativa,Corte de energía externo,786.0
PAR-007362,PSEQ01,2025-03-22,15:00,1.5,OPERATIVA,,850.0
PAR-009472,PS-EQ-07	,08/01/2026,16:00,6.7, preventiva,Mantenimiento programado (plan anual),7129.0
PAR-010494,PS-EQ-10 ,2027-08-19,12:00,0.5,CORRECTIVA,,653.0
PAR-010138,PS-EQ-09 ,2026-06-14,05:00,1.6,Operativa ,Condiciones climáticas adversas,874.0
PAR-009789,PSEQ08,21/12/2025,07:00,2.3,Correctiva ,Atoro de mineral / obstrucción,3063.0
PAR-010050,PS-EQ-09 ,2025-03-07,19:00,1.0, operativa,Corte de energía externo,357.0
PAR-008659,ps-eq-05,2024-08-16,14:00,1.4,Correctiva,Falla eléctrica - motor/tablero,1376.0
PAR-008478,PS-EQ-04 ,2026-10-09,08:00,5.6,Preventiva ,Mantenimiento programado (plan anual),6906.0
PAR-010010,PSEQ09,2024-08-20,18:00,4.8,CORRECTIVA,Falla mecánica - desgaste de componente,8455.0
PAR-007407,PS-EQ-01	,2025-10-16,09:00,8.2, correctiva,Rotura de faja/correa,14518.0
PAR-009026,PS_EQ_06,28/07/2024,01:00,9.1, correctiva,Atoro de mineral / obstrucción,13524.0
PAR-008497,PS-EQ-04,2026-12-09,12:00,2.5, correctiva,Falla de lubricación,2782.0
PAR-009202,ps-eq-06,12/07/2026,05:00,5.0,Preventiva ,Mantenimiento programado (plan anual),8114.0
PAR-007748,PS_EQ_02,05/08/2025,05:00,7.7,Preventiva ,Mantenimiento programado (plan anual),13380.0
PAR-008623,PS_EQ_05,2024-04-09,14:00,4.3,PREVENTIVA,Mantenimiento programado (plan anual),
PAR-008285,PSEQ04,27/07/2024,14:00,1.5, operativa,Condiciones climáticas adversas,700.0
PAR-008418,PS-EQ-04 ,2026-02-21,05:00,0.6,Correctiva,Falla de lubricación,759.0
PAR-009349,PS-EQ-07,2024-02-07,18:00,3.1,Correctiva,Rotura de faja/correa,5015.0
PAR-008744, PS-EQ-05,2025-07-28,04:00,17.0,Correctiva,Atoro de mineral / obstrucción,25699.0
PAR-008981, PS-EQ-06,2024-02-09,10:00,2.9,Correctiva,Falla de lubricación,5164.0
PAR-008490,PS-EQ-04,13/11/2026,07:00,1.2, operativa,Espera de insumos (reactivos/bolas de molienda),511.0
PAR-009668,PS_EQ_08,2024-08-05,16:00,6.1, preventiva,Mantenimiento programado (plan anual),
PAR-008876,ps-eq-05,2026-12-17,15:00,6.1,Preventiva,Mantenimiento programado (plan anual),7031.0
PAR-008741,PS_EQ_05,2025-07-12,14:00,1.1,Correctiva ,Atoro de mineral / obstrucción,1828.0
PAR-007413,ps-eq-01,2025-11-02,02:00,1.3,Operativa,Corte de energía externo,618.0
PAR-009221,PS-EQ-06,22/09/2026,16:00,6.2,Preventiva ,Mantenimiento programado (plan anual),13317.0
PAR-008539,PS-EQ-04	,2027-05-08,03:00,8.2,Correctiva,Atoro de mineral / obstrucción,7169.0
PAR-009521, PS-EQ-07,2026-08-15,01:00,9.1,Correctiva ,Rotura de faja/correa,15280.0
PAR-008693,ps-eq-05,2024-12-15,05:00,13.5,Correctiva ,Falla de lubricación,14247.0
PAR-009580,PSEQ07,2027-08-05,01:00,5.1, preventiva,Mantenimiento programado (plan anual),4255.0
PAR-009826,PS-EQ-08,2026-04-17,18:00,2.9,Operativa,Corte de energía externo,1088.0
PAR-009787,PS-EQ-08 ,13/12/2025,09:00,7.1,Correctiva ,Rotura de faja/correa,14432.0
PAR-009436,PS-EQ-07	,07/07/2025,00:00,2.6,Operativa,Espera de insumos (reactivos/bolas de molienda),1199.0
PAR-008653,PS-EQ-05 ,2024-07-25,19:00,1.6, operativa,Falta de mineral en cancha,350.0
PAR-007699,PS_EQ_02,29/01/2025,04:00,17.0, correctiva,,29622.0
PAR-008159, PS-EQ-03,2026-10-22,00:00,3.4,Correctiva,,7314.0
PAR-010037,PS-EQ-09,09/01/2025,14:00,0.6,OPERATIVA,Falta de mineral en cancha,232.0
PAR-007663,PS-EQ-02	,2024-09-06,11:00,0.6,CORRECTIVA,Falla de lubricación,756.0
PAR-008173,PS_EQ_03,2026-12-30,13:00,7.7,Preventiva,Mantenimiento programado (plan anual),7038.0
PAR-008839,PS-EQ-05 ,2026-08-08,03:00,6.4,Preventiva,Mantenimiento programado (plan anual),6800.0
PAR-010198,ps-eq-09,2027-04-14,13:00,7.9,Correctiva,Falla de lubricación,12769.0
PAR-008258,PS-EQ-04	,2024-03-27,04:00,10.8,Correctiva,,11966.0
PAR-007264, PS-EQ-01,12/01/2024,10:00,10.2,Correctiva ,Falla mecánica - desgaste de componente,11599.0
PAR-007982,PS_EQ_02,27/12/2027,17:00,4.8,Preventiva,Mantenimiento programado (plan anual),8537.0
PAR-008432,PS-EQ-04 ,08/04/2026,03:00,12.0,Correctiva ,Rotura de faja/correa,10641.0
PAR-008051, PS-EQ-03,2025-01-19,11:00,2.8,CORRECTIVA,Atoro de mineral / obstrucción,4273.0
PAR-009795,ps-eq-08,04/01/2026,15:00,2.1,Operativa,Espera de insumos (reactivos/bolas de molienda),726.0
PAR-008307,PS-EQ-04	,31/10/2024,02:00,6.3,Preventiva,Mantenimiento programado (plan anual),
PAR-007471,PS_EQ_01,2026-06-05,10:00,2.8,OPERATIVA,Condiciones climáticas adversas,1666.0
PAR-007713,ps-eq-02,2025-04-05,10:00,3.5,CORRECTIVA,Rotura de faja/correa,
PAR-008717,PS-EQ-05,21/03/2025,19:00,0.9,Operativa ,Espera de insumos (reactivos/bolas de molienda),313.0
PAR-010343,PS-EQ-10 ,14/07/2025,05:00,3.9,Correctiva,Falla mecÃ¡nica - desgaste de componente,3314.0
PAR-007555,PS-EQ-01 ,2027-04-16,19:00,3.5,Correctiva,,5248.0
PAR-008225,PSEQ03,2027-10-25,16:00,5.8,Preventiva,Mantenimiento programado (plan anual),6388.0
PAR-009985,PS_EQ_09,08/04/2024,00:00,0.5,Correctiva,Rotura de faja/correa,940.0
PAR-010393,PSEQ10,2026-03-13,11:00,4.0, preventiva,Mantenimiento programado (plan anual),
PAR-009391,ps-eq-07,12/09/2024,15:00,0.6,Operativa,Corte de energía externo,142.0
PAR-009447,PS-EQ-07 ,2025-08-20,20:00,0.9,Operativa ,Falta de mineral en cancha,233.0
PAR-009062,PSEQ06,2024-12-10,03:00,7.5,Preventiva,Mantenimiento programado (plan anual),14119.0
PAR-009256,PS-EQ-06	,31/01/2027,12:00,4.4,Correctiva,Falla mecánica - desgaste de componente,8378.0
PAR-007581, PS-EQ-01,09/09/2027,00:00,0.5, correctiva,Falla mecánica - desgaste de componente,1066.0
PAR-009148, PS-EQ-06,2025-12-11,05:00,2.1,Operativa ,Falta de mineral en cancha,633.0
PAR-008686,PS-EQ-05,2024-11-22,10:00,7.9,Correctiva,Falla de lubricación,13686.0
PAR-007690,ps-eq-02,2025-01-13,14:00,7.1,Preventiva ,Mantenimiento programado (plan anual),13220.0
PAR-010449,PS-EQ-10,04/02/2027,03:00,2.1, operativa,Corte de energía externo,1222.0
PAR-007784,PS-EQ-02	,2026-01-24,06:00,1.9, correctiva,Atoro de mineral / obstrucción,2606.0
PAR-007738,PSEQ02,2025-06-30,02:00,6.8, preventiva,Mantenimiento programado (plan anual),
PAR-008963, PS-EQ-05,2027-10-29,03:00,1.1, operativa,Condiciones climáticas adversas,417.0
PAR-007651,PS-EQ-02	,2024-07-16,02:00,1.4,CORRECTIVA,Atoro de mineral / obstrucción,2862.0
PAR-009301,PS-EQ-06 ,10/08/2027,02:00,20.0,Correctiva,Atoro de mineral / obstrucción,24831.0
PAR-008121, PS-EQ-03,2026-02-11,14:00,4.5,Preventiva,Mantenimiento programado (plan anual),
PAR-007406,PS_EQ_01,15/10/2025,04:00,17.5, correctiva,Atoro de mineral / obstrucción,21290.0
PAR-008775,PSEQ05,07/12/2025,00:00,17.1, correctiva,Atoro de mineral / obstrucción,20579.0
PAR-009094,PS-EQ-06,14/04/2025,18:00,4.2, preventiva,,5917.0
PAR-007308,PS-EQ-01,2024-07-12,01:00,20.0,Correctiva ,Falla mecÃ¡nica - desgaste de componente,18192.0
PAR-008955, PS-EQ-05,2027-09-21,06:00,0.9,Operativa,Corte de energía externo,539.0
PAR-009291,ps-eq-06,10/07/2027,14:00,4.5,Correctiva,Falla de lubricación,9082.0
PAR-010035,PS-EQ-09,2025-01-01,05:00,2.9,Operativa,Condiciones climáticas adversas,1422.0
PAR-009963,PS-EQ-08,2027-12-15,22:00,0.7,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),280.0
PAR-007482,PSEQ01,2026-07-06,13:00,1.3,Operativa,Condiciones climáticas adversas,283.0
PAR-009042,ps-eq-06,2024-09-19,00:00,13.6, correctiva,Falla eléctrica - motor/tablero,18481.0
PAR-008764,PS-EQ-05 ,25/10/2025,19:00,2.8,OPERATIVA,Corte de energía externo,1012.0
PAR-009833,PS_EQ_08,25/05/2026,12:00,5.0,Correctiva,Rotura de faja/correa,5088.0
PAR-008946, PS-EQ-05,2027-08-24,07:00,10.6,Correctiva,Falla de lubricación,19068.0
PAR-008251,PS-EQ-04,2024-03-06,02:00,17.2,Correctiva,Falla mecánica - desgaste de componente,35993.0
PAR-010317,PS-EQ-10,06/02/2025,02:00,0.7,Operativa,Espera de insumos (reactivos/bolas de molienda),167.0
PAR-010442,PSEQ10,14/01/2027,10:00,1.1, correctiva,Falla mecánica - desgaste de componente,1306.0
PAR-007822,PSEQ02,2026-05-30,04:00,5.7,CORRECTIVA,Falla de lubricación,5695.0
PAR-007710,PS-EQ-02,2025-03-19,03:00,6.4,Preventiva ,Mantenimiento programado (plan anual),6202.0
PAR-009265,PS-EQ-06	,2027-03-22,01:00,9.8,Correctiva,Rotura de faja/correa,18311.0
PAR-008993, PS-EQ-06,12/04/2024,03:00,2.4,Correctiva,Falla mecánica - desgaste de componente,2557.0
PAR-009811,PS-EQ-08	,2026-03-02,04:00,3.9,CORRECTIVA,Falla de lubricación,5938.0
PAR-009411,PS_EQ_07,07/02/2025,16:00,1.8,Operativa ,Condiciones climáticas adversas,650.0
PAR-008068,PS-EQ-03,2025-04-01,07:00,9.3,CORRECTIVA,Falla eléctrica - motor/tablero,14432.0
PAR-010149,PS-EQ-09 ,2026-08-24,08:00,1.2,Operativa,Espera de insumos (reactivos/bolas de molienda),337.0
PAR-008105,PS-EQ-03	,31/10/2025,00:00,20.0,CORRECTIVA,Falla mecánica - desgaste de componente,28132.0
